BATHRM,HF_BATHRM,ROOMS,BEDRM,SALEDATE,KITCHENS,FIREPLACES,LANDAREA,ZIPCODE,WARD,PRIME,AC_N,AC_Y,QUADRANT_NE,QUADRANT_NW,QUADRANT_SE,QUADRANT_SW,PRICE,INDEX_BIN
2,1,7,3,2015.0,1.0,1,1004,20003.0,6,3.5,0.0,1.0,0.0,0.0,1.0,0.0,400000.0,15
3,2,8,4,2000.0,1.0,0,3626,20003.0,6,9.083333333333334,0.0,1.0,0.0,0.0,1.0,0.0,1065000.0,42
1,1,7,2,2016.0,1.0,1,943,20003.0,6,3.75,0.0,1.0,0.0,0.0,1.0,0.0,485000.0,19
1,1,5,2,2013.0,1.0,1,977,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,170000.0,6
1,1,5,2,2009.0,1.0,1,1010,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,711000.0,28
3,1,8,4,2016.0,1.0,0,1378,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,794900.0,31
3,1,8,4,2016.0,1.0,0,1383,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,275000.0,10
3,1,6,3,2005.0,1.0,1,1400,20002.0,6,6.375,0.0,1.0,1.0,0.0,0.0,0.0,381500.0,15
2,0,6,3,2016.0,1.0,0,1440,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,865000.0,34
2,0,6,3,2013.0,1.0,0,1440,20002.0,6,3.25,1.0,0.0,1.0,0.0,0.0,0.0,353000.0,14
2,0,6,3,2016.0,1.0,0,940,20002.0,6,3.75,1.0,0.0,1.0,0.0,0.0,0.0,415000.0,16
3,1,6,3,2014.0,1.0,0,1076,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,653333.0,26
2,1,6,3,2014.0,1.0,0,1400,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,670000.0,26
3,1,6,3,2016.0,1.0,1,1120,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,728000.0,29
3,0,6,3,2003.0,1.0,1,1120,20002.0,6,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1195000.0,47
3,1,5,2,2017.0,1.0,1,1120,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,225000.0,8
1,0,5,2,2017.0,1.0,1,1038,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,668000.0,26
2,0,5,2,2004.0,1.0,1,1038,20002.0,6,4.75,0.0,1.0,1.0,0.0,0.0,0.0,166000.0,6
1,0,5,3,2003.0,1.0,0,1034,20002.0,6,4.0,0.0,1.0,1.0,0.0,0.0,0.0,870000.0,34
1,0,6,2,2011.0,1.0,1,1071,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,219000.0,8
2,0,5,2,2017.0,1.0,0,1096,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,325000.0,12
1,0,5,2,2018.0,1.0,1,1096,20002.0,6,5.125,1.0,0.0,1.0,0.0,0.0,0.0,196500.0,7
2,0,6,3,2015.0,1.0,0,1120,20002.0,6,3.5,0.0,1.0,1.0,0.0,0.0,0.0,680000.0,27
1,1,6,3,2002.0,1.0,0,1120,20002.0,6,4.25,1.0,0.0,1.0,0.0,0.0,0.0,785000.0,31
2,0,6,3,2014.0,1.0,1,1120,20002.0,6,3.25,1.0,0.0,1.0,0.0,0.0,0.0,678000.0,27
2,1,6,3,2010.0,1.0,0,1435,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,651000.0,26
1,1,5,3,2007.0,1.0,0,1036,20002.0,6,7.5,0.0,1.0,1.0,0.0,0.0,0.0,907000.0,36
1,1,6,3,2011.0,1.0,2,996,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,980500.0,39
1,1,9,3,2003.0,1.0,0,1361,20002.0,6,4.0,1.0,0.0,1.0,0.0,0.0,0.0,795000.0,31
2,1,8,3,2011.0,1.0,0,1316,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,615000.0,24
2,1,6,3,2007.0,1.0,0,1270,20002.0,6,7.5,1.0,0.0,1.0,0.0,0.0,0.0,375000.0,14
2,1,7,3,2013.0,1.0,0,1056,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,245000.0,9
3,0,6,4,2017.0,1.0,0,1999,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,720000.0,28
3,0,8,4,2012.0,1.0,0,2084,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,94000.0,3
2,0,9,3,2018.0,1.0,0,2168,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,1120000.0,44
2,1,7,3,2018.0,1.0,1,2202,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,603000.0,24
3,1,7,3,2012.0,1.0,0,1854,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,282400.0,11
2,1,9,3,2007.0,1.0,0,2193,20003.0,6,7.5,0.0,1.0,0.0,0.0,1.0,0.0,365000.0,14
3,1,8,4,2015.0,1.0,0,1529,20003.0,6,3.5,0.0,1.0,0.0,0.0,1.0,0.0,1305000.0,52
1,1,6,3,2010.0,1.0,0,1798,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,220000.0,8
2,1,6,3,2004.0,1.0,1,1111,20003.0,6,4.75,0.0,1.0,0.0,0.0,1.0,0.0,1000000.0,39
3,1,6,3,2017.0,1.0,2,873,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,197500.0,7
3,1,7,3,2011.0,1.0,1,873,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,1006600.0,40
3,1,7,3,2017.0,1.0,1,873,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,875000.0,34
3,1,7,3,2004.0,1.0,1,815,20003.0,6,4.75,0.0,1.0,0.0,0.0,1.0,0.0,865000.0,34
2,1,8,3,2009.0,1.0,1,1051,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,100000.0,3
3,1,6,3,2004.0,1.0,1,881,20003.0,6,4.75,0.0,1.0,0.0,0.0,1.0,0.0,755950.0,30
2,1,6,3,2004.0,1.0,1,876,20003.0,6,4.75,0.0,1.0,0.0,0.0,1.0,0.0,995000.0,39
2,1,6,3,2017.0,1.0,1,876,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,1075000.0,42
3,1,6,3,2007.0,1.0,1,876,20003.0,6,7.5,0.0,1.0,0.0,0.0,1.0,0.0,570000.0,22
2,1,6,3,2004.0,1.0,1,881,20003.0,6,4.75,0.0,1.0,0.0,0.0,1.0,0.0,872500.0,34
2,1,6,3,2004.0,1.0,1,1051,20003.0,6,4.75,0.0,1.0,0.0,0.0,1.0,0.0,367500.0,14
3,1,6,3,2017.0,1.0,1,718,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,599999.0,23
1,1,7,3,2014.0,1.0,1,2315,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,559000.0,22
1,0,7,4,2004.0,1.0,0,1543,20003.0,6,4.75,1.0,0.0,0.0,0.0,1.0,0.0,449000.0,17
2,0,6,2,2009.0,1.0,1,1280,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,399000.0,15
1,1,6,2,2018.0,1.0,1,848,20002.0,6,5.125,0.0,1.0,1.0,0.0,0.0,0.0,528000.0,21
1,1,6,3,2001.0,1.0,1,979,20002.0,6,6.7727272727272725,0.0,1.0,1.0,0.0,0.0,0.0,409900.0,16
1,0,6,3,2005.0,1.0,0,979,20002.0,6,6.375,1.0,0.0,1.0,0.0,0.0,0.0,895000.0,35
2,0,6,3,2017.0,1.0,0,848,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,410000.0,16
1,1,5,2,2016.0,1.0,0,848,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,760000.0,30
1,0,5,2,2018.0,1.0,1,848,20002.0,6,5.125,0.0,1.0,1.0,0.0,0.0,0.0,1039900.0,41
1,1,5,3,2016.0,1.0,1,979,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,360000.0,14
1,1,5,2,2016.0,1.0,1,979,20002.0,6,3.75,1.0,0.0,1.0,0.0,0.0,0.0,618000.0,24
1,1,6,2,2010.0,1.0,2,895,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,733900.0,29
1,1,6,2,2003.0,1.0,0,1055,20002.0,6,4.0,1.0,0.0,1.0,0.0,0.0,0.0,320000.0,12
1,1,6,2,2004.0,1.0,0,1055,20002.0,6,4.75,1.0,0.0,1.0,0.0,0.0,0.0,490000.0,19
3,0,6,3,2012.0,1.0,1,1054,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,515000.0,20
1,1,6,2,2000.0,1.0,0,1054,20002.0,6,9.083333333333334,1.0,0.0,1.0,0.0,0.0,0.0,653333.0,26
3,1,6,3,2017.0,1.0,0,1120,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,725000.0,28
2,1,6,4,2006.0,1.0,0,1120,20002.0,6,7.875,0.0,1.0,1.0,0.0,0.0,0.0,780365.0,31
3,0,6,3,2010.0,1.0,0,1120,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,755000.0,30
2,0,6,3,2010.0,1.0,0,1339,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,825000.0,32
2,1,5,3,2016.0,1.0,1,1293,20002.0,6,3.75,1.0,0.0,1.0,0.0,0.0,0.0,549900.0,21
1,0,6,3,2008.0,1.0,1,1406,20002.0,6,4.928571428571429,1.0,0.0,1.0,0.0,0.0,0.0,530000.0,21
1,1,6,2,2004.0,1.0,0,975,20002.0,6,4.75,1.0,0.0,1.0,0.0,0.0,0.0,1090000.0,43
1,1,5,2,2005.0,1.0,1,954,20002.0,6,6.375,0.0,1.0,1.0,0.0,0.0,0.0,889500.0,35
1,0,4,2,2013.0,1.0,1,1010,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,660000.0,26
1,0,6,3,2004.0,1.0,0,1177,20002.0,6,4.75,0.0,1.0,1.0,0.0,0.0,0.0,1000000.0,39
2,0,7,2,2016.0,1.0,0,496,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,950000.0,37
2,1,8,3,2016.0,1.0,0,527,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,170000.0,6
1,0,5,2,2017.0,1.0,1,753,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,995000.0,39
2,1,8,3,2015.0,1.0,2,1593,20002.0,6,3.5,0.0,1.0,1.0,0.0,0.0,0.0,635000.0,25
1,0,6,3,2004.0,1.0,0,1256,20002.0,6,4.75,0.0,1.0,1.0,0.0,0.0,0.0,740000.0,29
2,1,7,4,2017.0,1.0,0,1800,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,620000.0,24
3,0,6,3,2000.0,1.0,0,894,20002.0,6,9.083333333333334,0.0,1.0,1.0,0.0,0.0,0.0,825000.0,32
1,0,5,2,2016.0,1.0,0,928,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,325000.0,12
1,1,5,2,2016.0,1.0,0,1193,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,459000.0,18
1,1,5,2,2011.0,1.0,1,1197,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,705000.0,28
3,1,6,3,2013.0,1.0,1,838,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,347700.0,13
3,1,9,3,2016.0,1.0,1,841,20003.0,6,3.75,0.0,1.0,0.0,0.0,1.0,0.0,736000.0,29
1,1,5,2,2016.0,1.0,1,1378,20002.0,6,3.75,1.0,0.0,1.0,0.0,0.0,0.0,254000.0,10
1,1,6,3,2000.0,1.0,0,1378,20002.0,6,9.083333333333334,1.0,0.0,1.0,0.0,0.0,0.0,685000.0,27
2,0,6,3,2015.0,1.0,0,1568,20002.0,6,3.5,1.0,0.0,1.0,0.0,0.0,0.0,850000.0,33
2,0,10,3,2003.0,1.0,0,1568,20002.0,6,4.0,0.0,1.0,1.0,0.0,0.0,0.0,801001.0,32
1,1,6,3,2007.0,1.0,1,1106,20002.0,6,7.5,1.0,0.0,1.0,0.0,0.0,0.0,795000.0,31
2,1,6,3,2017.0,1.0,0,1089,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,910000.0,36
2,1,6,3,2017.0,1.0,2,1681,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,339000.0,13
1,1,6,3,2001.0,1.0,1,1681,20002.0,6,6.7727272727272725,1.0,0.0,1.0,0.0,0.0,0.0,975000.0,38
1,1,6,3,2012.0,1.0,2,1681,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,104000.0,4
1,1,6,3,2008.0,1.0,1,1682,20002.0,6,4.928571428571429,0.0,1.0,1.0,0.0,0.0,0.0,550000.0,21
2,0,8,3,2007.0,1.0,0,1180,20002.0,6,7.5,0.0,1.0,1.0,0.0,0.0,0.0,548777.0,21
1,0,6,3,2006.0,1.0,0,1180,20002.0,6,7.875,1.0,0.0,1.0,0.0,0.0,0.0,351000.0,14
3,0,7,3,2013.0,1.0,0,1168,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,575000.0,22
2,0,7,4,2000.0,1.0,0,754,20002.0,6,9.083333333333334,1.0,0.0,1.0,0.0,0.0,0.0,630000.0,25
3,0,7,4,2002.0,1.0,0,754,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,415000.0,16
2,1,8,3,2014.0,1.0,2,754,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,494900.0,19
2,0,6,2,2004.0,1.0,1,754,20002.0,6,4.75,0.0,1.0,1.0,0.0,0.0,0.0,269900.0,10
1,0,6,3,2002.0,1.0,1,856,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,220000.0,8
2,1,6,3,2011.0,1.0,0,1440,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,551500.0,22
1,1,6,3,2014.0,1.0,0,1440,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,497000.0,19
1,0,7,4,2000.0,1.0,0,1680,20002.0,6,9.083333333333334,1.0,0.0,1.0,0.0,0.0,0.0,225000.0,8
2,1,7,3,2002.0,1.0,1,425,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,945000.0,37
2,0,5,2,2015.0,1.0,2,613,20002.0,6,3.5,0.0,1.0,1.0,0.0,0.0,0.0,735000.0,29
1,0,5,2,2014.0,1.0,1,725,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,979000.0,39
3,0,8,3,2018.0,1.0,2,742,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,720000.0,28
2,2,10,3,2010.0,1.0,1,1328,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,570000.0,22
3,0,8,4,2004.0,1.0,0,2774,20003.0,6,4.75,0.0,1.0,0.0,0.0,1.0,0.0,595000.0,23
1,1,6,3,2003.0,1.0,0,1520,20003.0,6,4.0,0.0,1.0,0.0,0.0,1.0,0.0,570000.0,22
2,1,6,4,2017.0,1.0,1,1250,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,120690.0,4
2,1,8,2,2000.0,1.0,2,1149,20003.0,6,9.083333333333334,0.0,1.0,0.0,0.0,1.0,0.0,710000.0,28
2,1,7,4,2005.0,1.0,0,2131,20003.0,6,6.375,0.0,1.0,0.0,0.0,1.0,0.0,359000.0,14
2,0,7,3,2006.0,1.0,2,1506,20003.0,6,7.875,0.0,1.0,0.0,0.0,1.0,0.0,225000.0,8
2,0,6,2,2007.0,1.0,0,1670,20002.0,6,7.5,0.0,1.0,1.0,0.0,0.0,0.0,970000.0,38
2,0,6,2,2006.0,1.0,0,1670,20002.0,6,7.875,1.0,0.0,1.0,0.0,0.0,0.0,869000.0,34
2,0,6,3,2012.0,1.0,0,833,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,1052500.0,42
1,0,6,3,2015.0,1.0,0,933,20002.0,6,3.5,0.0,1.0,1.0,0.0,0.0,0.0,340000.0,13
2,0,6,3,2014.0,1.0,2,1176,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,975000.0,38
1,0,6,3,2001.0,1.0,0,900,20002.0,6,6.7727272727272725,0.0,1.0,1.0,0.0,0.0,0.0,881000.0,35
1,1,7,3,2005.0,1.0,0,900,20002.0,6,6.375,0.0,1.0,1.0,0.0,0.0,0.0,963000.0,38
2,2,6,3,2014.0,1.0,0,900,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,219000.0,8
2,1,6,3,2008.0,1.0,0,900,20002.0,6,4.928571428571429,0.0,1.0,1.0,0.0,0.0,0.0,599000.0,23
2,1,8,2,2010.0,1.0,0,900,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,1200000.0,47
1,1,5,2,2002.0,1.0,1,825,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,359000.0,14
1,0,4,2,2014.0,1.0,1,2088,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,447500.0,17
2,1,6,2,2001.0,1.0,1,1347,20003.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,1.0,0.0,443500.0,17
1,0,5,2,2017.0,1.0,0,833,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,1300000.0,51
1,1,5,2,2015.0,1.0,0,576,20003.0,6,3.5,1.0,0.0,0.0,0.0,1.0,0.0,850000.0,33
1,1,5,2,2000.0,1.0,1,559,20003.0,6,9.083333333333334,0.0,1.0,0.0,0.0,1.0,0.0,1250000.0,49
1,1,3,3,2018.0,1.0,0,559,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,300000.0,11
2,0,6,2,2005.0,1.0,0,559,20003.0,6,6.375,0.0,1.0,0.0,0.0,1.0,0.0,764760.0,30
2,1,8,3,2015.0,1.0,0,552,20003.0,6,3.5,0.0,1.0,0.0,0.0,1.0,0.0,284000.0,11
1,1,5,2,2015.0,1.0,0,1152,20003.0,6,3.5,0.0,1.0,0.0,0.0,1.0,0.0,175000.0,6
1,0,6,2,2013.0,1.0,0,741,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,525000.0,20
1,0,5,3,2014.0,1.0,0,2526,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,598000.0,23
2,0,6,3,2014.0,1.0,2,1171,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,560000.0,22
1,0,4,2,2018.0,1.0,0,1487,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,290500.0,11
3,1,6,4,2009.0,1.0,1,1054,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,665000.0,26
2,1,6,3,2015.0,1.0,0,875,20003.0,6,3.5,0.0,1.0,0.0,0.0,1.0,0.0,679000.0,27
1,0,5,2,2015.0,1.0,0,577,20003.0,6,3.5,0.0,1.0,0.0,0.0,1.0,0.0,135000.0,5
1,0,5,2,2008.0,1.0,0,606,20003.0,6,4.928571428571429,0.0,1.0,0.0,0.0,1.0,0.0,903500.0,36
1,1,5,2,2018.0,1.0,1,654,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,695000.0,27
1,1,6,2,2017.0,1.0,0,597,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,875000.0,34
2,0,8,3,2002.0,1.0,1,1305,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,752000.0,30
1,0,7,3,2000.0,1.0,0,1179,20002.0,6,9.083333333333334,1.0,0.0,1.0,0.0,0.0,0.0,500000.0,19
1,0,4,2,2017.0,1.0,1,837,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,519000.0,20
1,0,4,2,2000.0,1.0,1,888,20002.0,6,9.083333333333334,0.0,1.0,1.0,0.0,0.0,0.0,649900.0,25
1,0,4,2,2017.0,1.0,1,939,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,415000.0,16
2,0,8,4,2012.0,1.0,1,1000,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,830000.0,33
1,1,6,2,2018.0,1.0,1,2703,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,177500.0,7
2,1,6,3,2017.0,1.0,0,1456,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,109500.0,4
1,1,8,3,2000.0,1.0,1,2164,20003.0,6,9.083333333333334,1.0,0.0,0.0,0.0,1.0,0.0,499900.0,19
2,1,6,3,2013.0,1.0,2,2394,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,769000.0,30
1,1,6,3,2018.0,1.0,1,1437,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,809000.0,32
1,0,5,3,2006.0,1.0,2,916,20003.0,6,7.875,1.0,0.0,0.0,0.0,1.0,0.0,252500.0,10
2,1,6,3,2000.0,1.0,2,2399,20003.0,6,9.083333333333334,0.0,1.0,0.0,0.0,1.0,0.0,1085000.0,43
3,1,10,4,2017.0,1.0,1,1104,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,990000.0,39
1,0,6,3,2005.0,1.0,0,1898,20003.0,6,6.375,1.0,0.0,0.0,0.0,1.0,0.0,1380000.0,55
2,0,6,2,2018.0,1.0,2,1915,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,505100.0,20
1,1,5,2,2015.0,1.0,1,1676,20003.0,6,3.5,1.0,0.0,0.0,0.0,1.0,0.0,937000.0,37
2,1,5,2,2018.0,1.0,1,935,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,899000.0,35
2,1,6,3,2018.0,1.0,0,2498,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,490000.0,19
2,0,8,3,2013.0,1.0,0,1706,20002.0,6,3.25,1.0,0.0,1.0,0.0,0.0,0.0,1100000.0,43
3,1,7,4,2011.0,1.0,0,1706,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,187500.0,7
3,1,9,3,2010.0,1.0,1,1706,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,556285.0,22
2,1,7,3,2012.0,1.0,0,2389,20002.0,6,3.25,1.0,0.0,1.0,0.0,0.0,0.0,285000.0,11
2,0,9,2,2018.0,1.0,0,2440,20002.0,6,5.125,1.0,0.0,1.0,0.0,0.0,0.0,605000.0,24
3,0,6,3,2015.0,1.0,0,2340,20002.0,6,3.5,0.0,1.0,1.0,0.0,0.0,0.0,555000.0,22
3,0,6,2,2013.0,1.0,0,1170,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,840000.0,33
2,0,6,2,2003.0,1.0,0,1138,20002.0,6,4.0,0.0,1.0,1.0,0.0,0.0,0.0,225000.0,8
3,0,6,3,2012.0,1.0,0,1086,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,987500.0,39
2,0,6,3,2004.0,1.0,0,1238,20002.0,6,4.75,0.0,1.0,1.0,0.0,0.0,0.0,835000.0,33
1,0,6,3,2017.0,1.0,0,1238,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,1061500.0,42
2,0,6,3,2007.0,1.0,0,1238,20002.0,6,7.5,0.0,1.0,1.0,0.0,0.0,0.0,850000.0,33
3,1,6,3,2017.0,1.0,0,1238,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,1000000.0,39
1,0,6,3,2016.0,1.0,0,1238,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,1070000.0,42
3,2,6,3,2017.0,1.0,0,916,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,675000.0,26
3,2,6,3,2017.0,1.0,0,888,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,1040000.0,41
3,2,6,3,2017.0,1.0,0,888,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,567000.0,22
3,2,6,3,2018.0,1.0,0,1280,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,928100.0,37
3,2,6,3,2017.0,1.0,0,888,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,149000.0,5
3,2,6,3,2017.0,1.0,0,1633,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,1450000.0,57
3,2,6,3,2018.0,1.0,0,1520,20003.0,6,5.125,0.0,1.0,0.0,0.0,1.0,0.0,851000.0,34
3,2,6,3,2017.0,1.0,0,1632,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,1470000.0,58
3,2,6,3,2017.0,1.0,0,888,20003.0,6,4.25,0.0,1.0,0.0,0.0,1.0,0.0,800000.0,31
2,0,7,3,2016.0,1.0,0,1022,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,960000.0,38
3,0,10,5,2006.0,1.0,0,3281,20002.0,6,7.875,1.0,0.0,1.0,0.0,0.0,0.0,215000.0,8
3,0,7,3,2016.0,1.0,0,1030,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,581950.0,23
3,0,6,2,2015.0,1.0,1,1030,20002.0,6,3.5,0.0,1.0,1.0,0.0,0.0,0.0,295000.0,11
1,0,7,3,2006.0,1.0,0,1030,20002.0,6,7.875,1.0,0.0,1.0,0.0,0.0,0.0,1199500.0,47
1,0,7,3,2000.0,1.0,0,1030,20002.0,6,9.083333333333334,1.0,0.0,1.0,0.0,0.0,0.0,1010000.0,40
1,0,8,3,2017.0,1.0,0,1009,20002.0,6,4.25,1.0,0.0,1.0,0.0,0.0,0.0,1105000.0,44
1,0,4,2,2017.0,1.0,1,1081,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,872500.0,34
1,0,4,2,2016.0,1.0,1,1155,20002.0,6,3.75,1.0,0.0,1.0,0.0,0.0,0.0,430000.0,17
1,0,6,2,2014.0,1.0,0,1188,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,287700.0,11
2,0,4,2,2013.0,1.0,1,1188,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,209000.0,8
2,0,4,4,2006.0,1.0,1,1188,20002.0,6,7.875,1.0,0.0,1.0,0.0,0.0,0.0,175000.0,6
2,0,6,2,2013.0,1.0,1,1188,20002.0,6,3.25,1.0,0.0,1.0,0.0,0.0,0.0,925000.0,36
1,0,5,2,2002.0,1.0,0,848,20002.0,6,4.25,0.0,1.0,1.0,0.0,0.0,0.0,225000.0,8
1,1,6,2,2010.0,1.0,1,757,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,850000.0,33
1,1,6,2,2016.0,1.0,0,681,20002.0,6,3.75,0.0,1.0,1.0,0.0,0.0,0.0,1140000.0,45
1,1,5,2,2003.0,1.0,1,1700,20002.0,6,4.0,0.0,1.0,1.0,0.0,0.0,0.0,173740.0,6
2,1,10,3,2013.0,1.0,1,1700,20002.0,6,3.25,0.0,1.0,1.0,0.0,0.0,0.0,223000.0,8
3,2,6,3,2012.0,1.0,1,1082,20003.0,6,3.25,0.0,1.0,0.0,0.0,1.0,0.0,237000.0,9
3,1,6,3,2015.0,1.0,1,736,20003.0,6,3.5,0.0,1.0,0.0,0.0,1.0,0.0,830000.0,33
